,announcement_id,type_source,estate_type,price,area,price_m2,room_count,meuble,postal_code,latitude,longitude,description,collected_date,data_source,type_owner,target
10744,slg_179809763,sales,Appartement,259500.0,75.0,3460.0,4.0,False,92360,,,"Appartement
OPPORTUNITE: Appartement A RENOVER de 4 pièces TRAVERSANT EST/OUEST dans la résidence recherchée de VERRIERES JOLI MAI, très CALME car donnant sur des rues piétonnières. L'entrée est ouverte sur un DOUBLE SEJOUR très LUMINEUX donnant sur une LOGGIA avec baie vitrée exposée plein OUEST. Le bien comprend également une cuisine aménagée avec arrière-cu",2022-03-09,seloger,0,1
13874,slg_182734837,sales,Appartement,424000.0,37.51880364569507,11301.0,2.0,True,75014,,,"Appartement
Appartement à vendre - EXCLUSIVITE - PARIS APPARTEMENT 2 PIECES - METRO L4 ALESIA Dans un immeuble en pierres la fin 19ème, le Cabinet Favreau vous propose en exclusivité un 2 pièces entièrement rénové d'environ 38 m² loi Carrez au 1er étage sans ascenseur qui comprend : une entrée, un séjour de 12 m², une cuisine ouverte de 11 m², un espace nuit [...]",2022-03-12,seloger,0,1
103256,slg_185668819,sales,Appartement,359000.0,33.34881560613098,10765.000000000002,2.0,True,92300,,,"Appartement
Appartement à vendre - A VOIR ABSOLUMENT - Votre agence ERA Immobilier Levallois vous propose de venir découvrir en Exclusivité ce très beau 2 pièces de 33,35 m². Idéalement situé en plein coeur de ville, aux pieds des commerces, de la mairie et à quelques pas du métro Anatole France. Dans un bel immeuble ancien, sécurisé et avec ascenseur. [...]",2022-05-10,seloger,0,1
65049,slg_189035345,sales,Maison,354000.0,65.00183621006244,5446.0,3.0,False,33000,,,"Située dans un secteur calme et familiale du quartier de Bacalan, à deux pas des commodités et de la place du marché, coup de coeur pour cette maison pleine de charme de 65m2 avec jardin et terrasse végétalisés. Un air d’ailleurs pour ce bien qui s’ouvre sur une agréable pièce de vie très lumineuse composée d’un salon séjour avec poêle à bois et d’une cuisine ouverte entièrement équipée avec son cellier. Cet ensemble est tourné sur la terrasse ombragée prolongeant ainsi l’espace de vie. Une jolie chambre avec salle d’eau finalise ce niveau. En mezzanine, une seconde chambre avec une espace jeux ou bureau, fera le bonheur des enfants. Un agréable extérieur sans vis à vis complète ce bien à atmosphère chaleureuse dans un quartier en plein essor.",2022-07-15,seloger,0,1
148981,slg_185321663,sales,Appartement,670000.0,62.00259115306312,10806.0,2.0,False,75015,,,"Appartement
Appartement à vendre - Proprioo vous propose à la vente cet appartement avec vue sur les Invalides de 2 pièces de 62 m² pondérée (58,43 m² et 12 m² de balcons) localisé rue Paul Barruel, à 4 minutes des stations de métro Volontaires et Vaugirard, non loin de Convention, et entre les squares Necker et Adolphe et Joseph Chérioux. Ce bien se situe [...]",2022-04-26,seloger,0,1
52658,slg_186011233,sales,Appartement,209000.0,70.99184782608695,2944.0,3.0,True,33150,,,"iad France - Claire BROHAN vous propose : Un agréable appartement de 3 pièces de 70 m² environ rénové avec goût, situés au 3ème étage d'un immeuble de 4 étages dans le quartier très recherché de La Marègue. Venez découvrir une vaste pièce de vie de 40 m² environ lumineuse exposée Sud avec une cuisine aménagée et équipée, séparée par une verrière. Un dégagement dessert 2 jolies chambres de 10 et 12 m² environ, une salle de bain avec meuble double vasque et un wc indépendant. Le plus un cellier extérieur de 5 m² environ complètes ce bien. Situé proche de commerce de proximité, à 2 km de la gare de Cenon et à 12 min de Bordeaux. À visiter rapidement. La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 143 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d'environ 135 euros par mois (soit 1620 euros annuel) déclaré par le vendeur.Honoraires d'agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE C indice 145 et GES D indice 34. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Claire BROHAN (ID 48833), mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de BORDEAUX sous le numéro 888062213, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.",2022-05-13,seloger,0,1
135019,slg_194815779,sales,Appartement,153000.0,20.99917650288224,7286.0,1.0,False,33000,,,"Idéalement situé en plein cœur du quartier Saint Michel, venez découvrir ce beau T1 appartenant à un magnifique bâtiment plein de charme ! Datant du 19ième siècle, ayant conservé son authenticité et son cachet, ce bien fait partie d'une petite copropriété offrant une cour intérieure très agréable. Au premier étage, cet appartement entièrement rénové comprend une pièce de vie avec une cuisine ouverte toute équipée et un coin salon. Il comprend également une salle de bain avec douche et WC. Possibilité d'agrandissement, pouvant aller jusqu'à 36 m2 en créant une mezzanine par l'accès aux combles. Le bien comprend 1 lot, et il est situé dans une copropriété de 20 lots (les charges courantes annuelles moyennes de copropriété sont de 460 euros et le syndicat des copropriétaires ne fait pas l'objet d'une procédure citée à l'article L. 721-1 du code de la construction et de l'habitation). Prix de vente : 153 000 euros Honoraires charge vendeur Contactez votre conseiller SAFTI : Paula TOVAR CARO - EI - Agent commercial immatriculé au RSAC de Bordeaux sous le numéro 904 964 798",2022-11-29,seloger,0,1
40239,slg_192309411,sales,Appartement,207900.0,42.0,4950.0,2.0,False,33000,,,"quartier Bastide, aux pieds du tram, appartement T2 loué de 42,63 m2 dans 1 résidence de 3 bâtiments , sécurisée avec ascenseur. Il est situé au 2ème étage sur 4 coté parc, au calme, sans vis à vis. Résidence de 2010. Cet appartement fonctionnel et lumineux se compose d'1 entrée, d'1 espace de vie de + de 25 m2 avec sa cuisine américaine , 1 chambre avec placard, 1 salle de bain et 1 wc indépendant. 1 place de parking souterraine complète ce bien. Chauffage électrique/ DPE:D . Ravalement des façades votés et réglés par les propriétaires actuels. Loué 640 euros CC / mois .. Ce bien est soumis au régime de la copropriété / Charge de copropriété: 66 euros/ mois. Pas de procédure en cours du syndic. 90 lots privatifs, 3 commerces,101 places de parking. Ce bien vous est proposé au prix de 207900 euros dont 9900 euros d'honoraires d'agence max soit 5% à la charge de l'acquéreur.",2022-10-06,seloger,0,1
61074,slg_196116955,rentals,Appartement,662.0,55.16666666666666,12.0,2.0,False,33700,,,"MERIGNAC Résidence séniors nouvelle génération, avec présence d'un régisseur sur place, située à seulement 25 minutes de Bordeaux et du Bassin d'Arcachon, cette commune offre de nombreux commerces, services et transports à proximité. Appartement de type 2 au rez de chaussée offrant une entrée avec placard, une cuisine aménagée, un séjour lumineux ouvert sur un balcon, une chambre et une salle d'eau avec wc. Place de Parking privée numérotée. Chaudière gaz à condensation pour eau sanitaire et chauffage Bâtiment basse consommation (BBC). DPE ancienne version Montant estimé des dépenses annuelles dEURénergie pour un usage standard 502.92EUR (estimation réalisée à partir des prix énergétiques de référence de lEURannée : 2015) POUR TOUTE DEMANDE DE VISITE, RDV SUR LE SITE PICHET / LOUER, AFIN DE DEPOSER VOTRE CANDIDATURE SUR LE BIEN DE VOTRE SELECTION. Retrouvez les informations de la résidence sur notre site : Loreden logement sénior à Merignac",2023-01-04,seloger,0,1
105763,slg_180069027,sales,Appartement,290000.0,32.99954483386436,8788.0,1.0,True,75015,,,"Studio
Dans un immeuble récent, un appartement au troisième et dernier étage comprenant: une vaste pièce de vie avec cuisine, ainsi qu'une salle de bains et WC séparé. La grande pièce de vie ouvre sur un balcon exposé Sud-Ouest au calme absolu avec une vue agréable.",2022-03-09,seloger,0,1
47049,slg_185245027,sales,Appartement,142560.0,59.00662251655629,2416.0,3.0,False,91160,,,"Appartement
Appartement à vendre - VISITE VIRTUELLE DISPONIBLE ! A visiter sans tarder! Appartement de 3 pièces d'environ 59m² offrant : entrée, séjour parqueté, cuisine indépendante, cellier, couloir avec grands placards intégrés, 2 chambres parquetés, WC séparé, salle de bains. 1 place de parking extérieure privative et une cave. Proche toutes commodités. [...]",2022-04-23,seloger,0,1
91283,slg_197625393,rentals,Appartement,540.0,24.545454545454547,22.0,1.0,False,33000,,,"Studio
Location Appartement - A réserver pour le 31/03/2023. HYPER CENTRE PROCHE GAMBETTA rue Abbé de l Epée . Studio clair et lumineux de 24m² ,au calme coté cour avec séjour , cuisine équipée, salle d 'eau , centre ville a pied proche commerces et tramway B et A. 520 € +20 € ( eau et charges de copropriété incluses). Réf. annonce : 2359203021912",2023-02-04,seloger,0,1
76746,slg_201506311,rentals,Appartement,1050.0,28.37837837837838,37.0,1.0,True,75013,,,"Vos agences Stéphane Plaza Paris 19ème vous proposent ce studio meublé au 4ème et dernier étage d'un immeuble ancien de la rue de Domrémy à proximité des commerces et du métro L14 (Olympiades ou François Mitterrand). Il se compose d'une pièce principale avec espace dînatoire, un coin cuisine et une salle d'eau avec w.-c. Contacter Elodie SIGNOVERT Copropriété de 50 lots.",2023-04-23,seloger,0,1
52002,slg_183900085,sales,Appartement,142000.0,30.997598777559485,4581.0,1.0,False,33000,,,"Studio
Investissement Appartement - Grand Studio de plus de 30 mètres carrés - Idélament situé à 5 minutes à pied de l'Hôpital PELLEGRIN, ce charmant studio est un investissement locatif parfait ! Composé d'une entrée, une belle pièce de vie de 22 m2 avec un coin kitchenette équipée, une salle de bains avec WC il est de plus en très bon état. [...]",2022-05-13,seloger,0,1
47745,slg_183340509,sales,Appartement,163500.0,26.499189627228525,6170.0,2.0,True,93500,,,"Appartement
Appartement à vendre - PANTIN | FUTUR ÉCOQUARTIER | 2 PIÈCES | 26.5 M² | ANCIEN | ÉTAGE ÉLEVÉ | TRAVAUX | EXCLUSIVITÉ AVL - Situé dans le futur écoquartier de Pantin, proche du métro et des commerces, au 5ème étage d'un bel immeuble ancien, nous vous proposons un appartement de deux pièces d'une superficie d'environ 26.5m². Il se compose d'une [...]",2022-05-02,seloger,0,1
69074,slg_189766771,rentals,Appartement,601.0,33.388888888888886,18.0,2.0,False,33000,,,"A louer Bordeaux Chartrons, T2 de 33m² en rez de chaussée arrière, avec pièce principale, cuisine ouverte. A l'étage chambre et salle de bains. Chauffage électrique individuel Tram C arret Paul Doumer . Déposez votre dossier en ligne sur notre site Oralia ou scannez le QRcode présent sur la 3ème photo puis cliquez sur « Dossier de candidature Locataire » . Une fois complet, une Visite ou une Visio pourra être organisée. Garantie Loyers Impayés présente sur ce logement (CDI exigé hors période d'essai ou à son compte avec 2 ans minimum d'activité, minimum de revenus 3X le montant du loyer CC. Pas de possibilité de Garant hormis pour Etudiant). Loyer de 601,00 euros par mois charges comprises dont 45,00 euros par mois de provision pour charges (soumis à la régularisation annuelle). Les honoraires charge locataire sont de 440,44 euros ( soit 13,00 euros/m² ) dont 101,64 euros pour état des lieux ( soit 3,00 euros/m² ). DPE ANCIENNE VERSION.",2022-08-04,seloger,0,1
134693,slg_185017215,sales,Appartement,620000.0,86.49553571428571,7168.000000000001,4.0,False,92500,,,"Appartement
Appartement à vendre - COUP DE COEUR. L'Agence de l'Empereur vous propose en exclusivité, à deux pas du coeur de ville, très calme, un appartement familial de 86,50 m2, entièrement rénové il y a 3 ans, au goût du jour avec de très belles prestations. Unité de parquet massif dans toutes les pièces, cuisine équipée, ouverte sur le salon, formant un [...]",2022-04-19,seloger,0,1
101272,slg_199317775,sales,Appartement,152000.0,18.000947418285172,8444.0,1.0,False,75020,,,"Studio
Appartement à vendre - Quartier CHARONNE - Rue de Fontarabie, à mi-chemin entre la Place de la Réunion et 'le Village de Charonne' de l'Eglise Saint Germain de Charonne, métro Alexandre Dumas (L2), au 7ème étage d'une résidence familiale, STUDIO de 17,6 m2 vendu LOUÉ, constitué d'une pièce de vie de 10 m2, une entrée avec placards, une kitchenette [...]",2023-03-11,seloger,0,1
100711,slg_199111319,sales,Appartement,190000.0,16.500217108119845,11515.0,1.0,True,94160,,,"Saint Mandé cœur de ville entre la mairie et le quartier de l'Eglise . Idéalement situé proche de tous les commerces , du bois de Vincennes , de tous transports et Paris en voisin .Au 7éme et dernier étage avec ascenseur d'un immeuble des années 30 avec gardien Agréable studio très lumineux composé de : Entrée, pièce de vie avec placard et la cuisine séparée donnants accès à un balcon filant vue dégagée plein ciel , salle d'eau et wc séparé . Plan parfait sans aucune perte de surface .",2023-03-07,seloger,0,1
91406,slg_197633317,sales,Appartement,204800.0,42.89005235602095,4775.0,2.0,True,33000,,,"Dans un immeuble en pierre dans un secteur recherché, à deux pas des commerces, des transports et des écoles, T2 au 1er étage. Il se compose d'une pièce de vie desservant une chambre, une cuisine indépendante avec salle à manger attenante et une salle de bains. Vous serez séduit par sa hauteur sous plafond et sa pierre apparente. Une cave complète ce bien. Idéal investisseur ou primo accédant. Délégation de mandat: Informations sur les honoraires disponibles en agence. dont 0.24 % honoraires TTC à la charge de l'acquéreur. Copropriété de 9 lots (Pas de procédure en cours). Charges annuelles : 350.61 euros.",2023-02-04,seloger,0,1
87858,slg_195454179,rentals,Appartement,630.0,15.0,42.0,1.0,True,33100,,,"[FR] Chambre dans l'appartement [EN] Room in apartment [FR] Chambre de 14m², entièrement meublée. Elle dispose d'un lit double (140x190) accompagné d'une table de chevet avec lampe et d'un grand miroir en tête de lit. Un espace de travail est disponible, composé d'un bureau avec chaise et lampe. La chambre propose également plusieurs rangements : une armoire avec penderie et une étagère. Situé dans le quartier La Bastide, cet appartement de 65m² bénéficie d'un emplacement idéal, à deux pas du Parc aux Angéliques, du Jardin Botanique et à proximité de toutes les commodités. L'appartement se trouve au 1er étage d'un immeuble sécurisé. L'appartement de 3 chambres, une cuisine, un salon et une salle d'eau avec WC. Toutes les pièces sont entièrement équipées et meublées. Le tout agencé et décoré avec soin. La cuisine est équipée d'électroménager neuf et de qualité. Elle contient, un réfrigérateur, des plaques de cuisson, une hotte, un four, un micro-onde, une machine à café, une bouilloire, un grille-pain, un lave-linge et de divers rangements. Le salon dispose d'un canapé et d'une table avec des chaises. La salle d'eau dispose d'une douche, d'un lavabo et de rangements. Tous les équipements nécessaires pour le ménage (balai, serpillère, aspirateur) sont mis à votre disposition dans l'appartement. Le loyer comprend une provision sur charges : électricité, eau, chauffage, internet et l'assurance habitation. Le logement est éligible aux APL (bail individuel). La Bastide est un quartier bohème situé sur la rive droite de la Garonne, anciennement quartier industriel il a bénéficié d'une profonde réhabilitation . Le quai des Queyries abrite des bars animés, l'espace Darwin, un complexe culturel aménagé dans les entrepôts rénovés. Le quartier est très animé et offre des restaurants, des bars et des salles de concert. Ce quartier très attractif n'est séparé de l'hyper-centre que par le pont et est desservi par le tramway. Il offre également plusieurs espaces verts pour profiter de la douceur bordelaise. Les adresses utiles les plus proches : Pharmacie : 49 cours le Rouzic - Boulangerie : 62 rue Bonnefin - Supermarché : 28 rue Alexander Fleming [EN] Room of 14m², fully furnished. It has a double bed (140x190) accompanied by a bedside table with lamp and a large mirror at the head of the bed. A work area is included, composed of a desk with chair and lamp. The room also has storage space: a wardrobe with hanging space and a shelf. Located in La Bastide district, this 65m² apartment benefits from an ideal location, close to the Parc aux Angéliques, the Botanical Garden and near all amenities. The apartment is located on the 1st floor of a secure building. The apartment has 3 bedrooms, a kitchen, a living room and a bathroom with toilet. All rooms are fully equipped and furnished. The whole is arranged and decorated with care. The kitchen is equipped with new and quality appliances. It contains a refrigerator, a cooker, a hood, an oven, a microwave, a coffee machine, a kettle, a toaster, a washing machine and various storages. The living room has a sofa and a table with chairs. The bathroom has a shower, a sink and storage space. All the necessary equipment for cleaning (broom, mop, vacuum cleaner) is available in the apartment. The rent for the room includes a provision for charges: electricity, water, heating, internet and home insurance. The accommodation is eligible for APL (individual lease). La Bastide is a bohemian district located on the right bank of the Garonne, formerly an industrial district, it has benefited from a profound rehabilitation. The Quai des Queyries is home to lively bars, the Darwin space, a cultural complex built in the renovated warehouses. The district is very lively and offers restaurants, bars and concert halls. This very attractive district is separated from the hyper-center only by the bridge and is served by the tramway. It also offers several green spaces to enjoy the mildness of Bordeaux. Nearest useful addresses: Pharmacy: 49 cours le Rouzic - Bakery: 62 rue Bonnefin - Supermarket: 28 rue Alexander Fleming Transport Metro : N/ATransport Bus : Ligne 45/16/80/31 Transport RER : N/A Transport Tram : Thiers-Benauge - Ligne A",2022-12-13,seloger,0,0
31632,slg_189436093,sales,Appartement,264000.0,69.00156821745949,3826.0,3.0,True,33800,,,"Appartement T3 69m2 habitable, 42m2 carrez, entièrement rénové barrière Saint Genès, proche des commerces et du tram B. Dans un immeuble en pierre, retrouvez cet appartement au charme de l'ancien composé d'un séjour, une cuisine ouverte équipée, une chambre, une salle d'eau, des wc séparés. A ce bien vient s'ajouter, en souplex, un espace d'environ 27m2 aménagé en chambre, dressing et buanderie . Juliette Wallier Immo Alienor",2022-07-26,seloger,0,1
66671,slg_189557029,rentals,Appartement,556.0,21.384615384615383,26.0,1.0,True,33000,,,Appartement t1 meuble et equipee lave linge et television inclus proche commerces et tramway Réf. annonce : 2347128071309,2022-07-29,seloger,0,1
51098,slg_153749259,sales,Appartement,199000.0,45.00226142017187,4422.0,2.0,False,33000,,,"Appartement neuf
Investissement Appartement neuf - Sur la rive droite de Bordeaux, entre l'avenue Thiers et le quai de Queyries, le quartier Bastide Niel renforce le centre-ville de Bordeaux, dans le cadre de la poursuite de la reconquête du coeur d'agglomération. Cette réalisation vous propose des appartements du studio au 5 pièces, elle offre des prestations de [...]",2022-05-13,seloger,0,0
